MMCONO|MMDIVI|MMITNO|MMCFIS|MMIIPI|MMCIPI|MMXPI1|MMCPIS|MMRPIS|MMCOFI|MMXCCO|MMRCOF|MMXIMP|MMIORI|MMXSAT|MMRGDT|MMRGTM|MMLMDT|MMCHID|MMCHNO|MMEXIP|MMBICM|MMBCST|MMVPIS|MMVCOF|MMFCIN|MMGTIN|MMIMPA|MMEXOA|MMIMPE|MMUNMS|MMCOPI|MMXIPF|MMXICS|MMXITT|MMXSTP|MMXRSC|MMXIIC|MMLMTS
1||500-27||\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122545889
1||501-1-712-01|85044090|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122545895
1||501-1228-04||\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122545901
1||501-1453-01|90142090|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122545907
1||501-1712-03|85392110|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|UN|\N|\N|\N|\N|\N|\N|\N|1784122545913
1||503-16LMD|88073000|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122545919
1||503-24-6A|85299019|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|KG|\N|\N|\N|\N|\N|\N|\N|1784122545925
1||503-24-8G|85269100|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|UN|\N|\N|\N|\N|\N|\N|\N|1784122545931
1||5034T91P06|84813000|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122545937
1||5036T25G01||\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|KG|\N|\N|\N|\N|\N|\N|\N|1784122545943
1||504-0017-901|90142090|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|UN|\N|\N|\N|\N|\N|\N|\N|1784122545949
1||50459001|88073000|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|KG|\N|\N|\N|\N|\N|\N|\N|1784122545955
1||505-626-50|90173090|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122545961
1||5062-0028|84811000|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122545967
1||5074T54G01|90261019|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|UN|\N|\N|\N|\N|\N|\N|\N|1784122545973
1||508636||\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122545979
1||509019-2|88073000|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|EA|\N|\N|\N|\N|\N|\N|\N|1784122545985
1||510399|27101994|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|KG|\N|\N|\N|\N|\N|\N|\N|1784122545991
1||510FLUID||\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|UN|\N|\N|\N|\N|\N|\N|\N|1784122545997
1||5128T49P01|85119000|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|KG|\N|\N|\N|\N|\N|\N|\N|1784122546003
1||520VR01D1T36BNY|85365090|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122546009
1||521352|85044090|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122546015
1||540-1471-1|35069900|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|UN|\N|\N|\N|\N|\N|\N|\N|1784122546021
1||5448-712-91-10|90262010|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122546027
1||5481-1|35069190|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122546033
1||54920702|73269090|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|KG|\N|\N|\N|\N|\N|\N|\N|1784122546039
1||5499-02|90318099|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|UN|\N|\N|\N|\N|\N|\N|\N|1784122546045
1||55-0834-641L2D2|85323090|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122546051
1||5501062005|39173900|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|EA|\N|\N|\N|\N|\N|\N|\N|1784122546057
1||555-25-221-1|39269090|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122546063
1||555705|83100000|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122546068
1||55A1821-22-2-6-|88071000|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122546074
1||560|82014000|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122546081
1||57000154-001|85444200|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|UN|\N|\N|\N|\N|\N|\N|\N|1784122546087
1||57303-250|39269090|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122546093
1||57420|84219910|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|UN|\N|\N|\N|\N|\N|\N|\N|1784122546099
1||5G-PAIL-L-GND|73269090|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122546105
1||5J211EBWBBCEGMR|85118090|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122546114
1||60-346-7075T651|76042920|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122546120
1||60-93330|84159090|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122546126
1||6068T58G36|84119100|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|KG|\N|\N|\N|\N|\N|\N|\N|1784122546135
1||6068T58G39||\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122546143
1||60703005|88073000|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122546149
1||6080T13G08|84119100|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|KG|\N|\N|\N|\N|\N|\N|\N|1784122546155
1||6082T16G46||\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122546161
1||60SX200||\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|EA|\N|\N|\N|\N|\N|\N|\N|1784122546166
1||61170-20240-102|73269090|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122546172
1||61350-20435-101|73221900|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|UN|\N|\N|\N|\N|\N|\N|\N|1784122546178
1||61650-20300-041|84834090|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122546184
1||617954004|85299019|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|KG|\N|\N|\N|\N|\N|\N|\N|1784122546190
1||62013160S113003|88071000|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122546196
1||621-396-231|90262090|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|UN|\N|\N|\N|\N|\N|\N|\N|1784122546202
1||622-1032-001|85299019|\N|\N|\N||\N|\N||\N|1.44|||20260323|212048|20260715||4|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|KG|\N|\N|\N|\N|\N|\N|\N|1784127093816
1||622-1270-001|85269100|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|UN|\N|\N|\N|\N|\N|\N|\N|1784122546212
1||622-2883-001|90149000|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122546219
1||622-4526-015|85299019|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122546225
1||622-5337-001|85171410|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122546231
1||622-6152-001|85176199|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122546237
1||622-6590-001|39199090|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122546243
1||622-7194-201|85176199|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|UN|\N|\N|\N|\N|\N|\N|\N|1784122546249
1||622-7309-101||\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122546255
1||622-9210-007|85269100|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122546261
1||630AA10 OZ|38249941|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122546267
1||630AA10OZ|27101999|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122546273
1||634|39100090|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|EA|\N|\N|\N|\N|\N|\N|\N|1784122546279
1||636013450-170C1|88073000|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|KG|\N|\N|\N|\N|\N|\N|\N|1784122546284
1||64279-508-2|88072000|\N|\N|\N||\N|\N||\N|\N|||20260720|124212|20260720|JSANTOS|4|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784551336698
1||64279-516-2|85299019|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715|ABENAVIDES|2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122546290
1||650173|88073000|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122546296
1||65550-01040-102|85311010|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122546302
1||65651-03011-103|73110000|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122546308
1||660-023Z109N98|73269090|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122546314
1||661439-001|85361000|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122546319
1||670D50|88073000|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122546325
1||68-S|82055900|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122546331
1||684-1009-200|85043111|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|UN|\N|\N|\N|\N|\N|\N|\N|1784122546337
1||68802|84159090|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122546343
1||68849||\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122546349
1||69000999-009|90149000|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122546355
1||69390|84839000|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122546360
1||6958-8|84733011|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|UN|\N|\N|\N|\N|\N|\N|\N|1784122546366
1||7000300-901|90269010|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122546372
1||7001433-901|85299019|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122546378
1||7001840-934|85256001|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|UN|\N|\N|\N|\N|\N|\N|\N|1784122546384
1||7002353-902|90142090|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122546390
1||7009330-911|85261000|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|UN|\N|\N|\N|\N|\N|\N|\N|1784122546396
1||70150-09161-049|84719090|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122546402
1||70219-01045-101|88073000|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|EA|\N|\N|\N|\N|\N|\N|\N|1784122546408
1||7024440-1901|90149000|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|KG|\N|\N|\N|\N|\N|\N|\N|1784122546413
1||7025410-1901||\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122546420
1||7026531-1902|88073000|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122546426
1||7026883-902|84716053|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122546432
1||7029194-1801|85371090|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122546439
1||703-A-KAGS.00|88073000|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122546444
1||70351-08049-104|39172900|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122546450
1||7036340-802|85241100|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|UN|\N|\N|\N|\N|\N|\N|\N|1784122546456
1||7038231-1904|84311090|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|KG|\N|\N|\N|\N|\N|\N|\N|1784122546462
1||703A91-0040-00||\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122546468
1||703A91-0203-00||\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122546474
1||703A92-0020-00|73262000|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122546480
1||703A92-2100-21|84311090|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122546486
1||703A94-0000-21|90261029|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122546493
1||703A94-6807-00|90318099|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122546499
1||703A94680700||\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122546505
1||70400-06660-048|40169300|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|KG|\N|\N|\N|\N|\N|\N|\N|1784122546511
1||70400-06695-102||\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122546517
1||70437-721-110|85043111|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|EA|\N|\N|\N|\N|\N|\N|\N|1784122546523
1||704A31-2110-20|40169990|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122546529
1||704A33-220-033|88073000|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122546535
1||704A33-633-198|90212900|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122546541
1||704A34-121-011|73269090|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|KG|\N|\N|\N|\N|\N|\N|\N|1784122546547
1||704A34-240-012|84798932|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122546553
1||704A34-543-023|90212900|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|KG|\N|\N|\N|\N|\N|\N|\N|1784122546558
1||704A34-612-004||\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122546564
1||704A34-629-024|84219999|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122546570
1||704A34629024|84212990|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122546577
1||704A36-5220-27|73269090|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122546583
1||704A37-721-110|90262090|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122546589
1||704A37-721-119|90328981|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122546595
1||704A43-210-009|85299019|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|KG|\N|\N|\N|\N|\N|\N|\N|1784122546601
1||704A43-210-013|85176199|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|UN|\N|\N|\N|\N|\N|\N|\N|1784122546607
1||704A43210009|90142090|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122546613
1||704A46-851-023|90292020|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122546619
1||704A46570102|85119000|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122546625
1||704A47-1332-34|90149000|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|KG|\N|\N|\N|\N|\N|\N|\N|1784122546631
1||704A47315013||\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122546637
1||706A31-350-019|39219090|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122546643
1||706A31-690-006|73262000|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122546649
1||706A33-999-007|39269090|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|KG|\N|\N|\N|\N|\N|\N|\N|1784122546655
1||706A34-542-007|73269090|\N|\N|\N||\N|\N||\N|\N|||20260323|212048|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122546661
