iacono|iadivi|iafaci|iawhlo|iapuno|iaorty|iapotc|iapusl|iasldt|iapust|iascdt|iacmco|iapudt|iasuno|ialncd|iacucd|iatepy|iapyme|iamodl|iatedl|iateaf|iatepa|iarfid|iayre1|iadwdt|iahddt|iaprsu|iaourr|iaourt|iaagnt|iantam|iabram|iaotba|iapurc|iabuye|iaaure|ialedt|iafusc|iaexat|iaptac|iartac|iaexav|ianopp|ianoln|iamtwp|iamtdp|iacoam|iaodam|iaotpc|iaprla|iavol3|iagrwe|iatoqt|iatfno|ialred|iaatdt|iapopo|iatel1|iadudt|iacute|iaagra|iapyad|iashvi|iafids|iarcdt|ialidt|iaexep|iainep|iatlex|iatlin|iateor|iatxid|iaprtx|iapotx|iadtid|iaproj|iaelno|iaeclc|iacpri|iahafe|iatihm|iamedc|iargdt|iargtm|ialmdt|iachno|iachid|ialmts|iaprvw|iarasn|iafecn|iauca1|iauca2|iauca3|iauca4|iauca5|iauca6|iauca7|iauca8|iauca9|iauca0|iaudn1|iaudn2|iaudn3|iaudn4|iaudn5|iaudn6|iauid1|iauid2|iauid3|iauct1|iaporg|iasram
910|088|088|US1|1128719|D01|20|35|20250910|80|20250916|04|20241126|20012|GB|USD|N90|WIR|001|FOB||001|||20250515|20250916|||||224|224|0||USJZHU|USEPRON|0||0|0|0|0|0|1|0|0|224|0|0|1|0|0|200||0|20250916|0||0|0|0|HQ|||20250912|20250729|0|0|0|0|0|0|0|0|0||||||0||20250830|170817|20250910|11|USEPRON|1757985348914|0|||||||||||||0|0|0|0|0|0|0|0|0|||
910|088|088|US1|1128744|D01|20|00|20250903|99|20250903|04|20241216|20027|GB|USD|N30|SN1|003|DAP||001|||20250321|0|||||0|0|0||USJZHU|USDHENN|0||0|0|0|0|0|0|0|0|0|0|0|1|0|0|0||0|0|0||0|0|0|HQ|||0|0|0|0|0|0|0|0|0|0|0||||||0||20250830|170817|20250905|16|USAMCGU|1757091089556|0|||||||||||||0|0|0|0|0|0|0|0|0|||
910|088|088|US1|1128758|D01|20|85|20260105|99|20251119|04|20241216|20006|GB|USD|N75|WIR|001|FOB||001|||20251201|20251111|||||424.95|424.95|0||USKOUTH|USEPRON|0||0|0|0|0|0|3|0|0|424.95|0|0|1|0|0|325||0|20251111|0||0|0|0|HQ|||20251107|20250908|0|0|0|0|0|0|0|0|0||||||0||20250830|170817|20260105|22|USKOUTH|1767645021940|0|||||||||||||0|0|0|0|0|0|0|0|0|||
910|088|088|US1|1128759|D01|20|75|20251229|75|20251229|04|20241216|20006|GB|USD|N75|WIR|001|FOB||001|||20250905|20251229|||||78.2|78.2|0||USKOUTH|USEPRON|0||0|0|0|0|0|1|0|0|78.2|0|0|1|0|0|23||0|20251229|0||0|0|0|HQ|||20251229|0|0|0|0|0|0|0|0|0|0||||||0||20250830|170817|20250910|10|USEPRON|1767022484107|0|||||||||||||0|0|0|0|0|0|0|0|0|||
910|088|088|US1|1128761|D01|20|80|20250924|85|20250924|04|20241216|20007|GB|USD|N75|WIR|001|FOB||001|||20251010|20251113|||||4913|4913|0||USKOUTH|USEPRON|0||0|0|0|0|0|2|0|0|4913|0|0|1|0|0|1190||0|20251113|0||0|0|0|HQ|||20250919|20250723|0|0|0|0|0|0|0|0|0||||||0||20250830|170817|20250910|19|USEPRON|1763067882631|0|||||||||||||0|0|0|0|0|0|0|0|0|||
910|088|088|US1|1128767|D01|20|00|20251104|99|20251104|04|20241216|20046|GB|USD|N30|WIR|003|DAP||001|||20250815|0|||||0|0|0||USSXU|USEPRON|0||0|0|0|0|0|0|0|0|0|0|0|1|0|0|0||0|0|0||0|0|0|HQ|||0|0|0|0|0|0|0|0|0|0|0||||||0||20250830|170817|20251104|19|USSXU|1762245045157|0|||||||||||||0|0|0|0|0|0|0|0|0|||
910|088|088|US1|1128772|D01|20|85|20251111|85|20251111|04|20241216|20006|GB|USD|N75|WIR|001|FOB||001|||20251115|20251111|||||375.5|375.5|0||USKOUTH|USDHENN|0||0|0|0|0|0|1|0|0|375.5|0|0|1|0|0|500||0|20251111|0||0|0|0|HQ|||20251107|20250908|0|0|0|0|0|0|0|0|0||||||0||20250830|170817|20250831|6|SEPSTRO|1762827370175|0|||||||||||||0|0|0|0|0|0|0|0|0|||
910|088|088|US1|1128809|D01|20|35|20260121|35|20260121|04|20241218|20024|GB|USD|N75|ACH|003|DAP||001|||20250131|20251118|||||22021.38|22021.38|0||USKOUTH|USEPRON|0||0|0|0|0|0|1|0|0|22021.38|0|0|1|0|0|9000||0|20251118|0||0|0|0|HQ|||20251118|0|0|0|0|0|0|0|0|0|0||||||0||20250830|170817|20260105|11|USKOUTH|1769003669258|0|||||||||||||0|0|0|0|0|0|0|0|0|||
910|088|088|US1|1128857|D01|20|35|20250910|85|20250920|04|20241220|20001|GB|USD|N90|WIR|001|FOB||001|||20260630|20250920|||||363.04|363.04|0||USSXU|USEPRON|0||0|0|0|0|0|3|0|0|363.04|0|0|1|0|0|510||0|20250920|0||0|0|0|HQ|||20250918|20250721|0|0|0|0|0|0|0|0|0||||||0||20250830|170817|20250910|25|USEPRON|1758330982587|0|||||||||||||0|0|0|0|0|0|0|0|0|||
910|088|088|US1|1128866|D01|20|85|20260313|85|20260313|04|20241220|20057|GB|USD|N60|ACH|003|DAP||001|||20250115|20260313|||||215.5|215.5|0||USKOUTH|USKOUTH|20251103||0|0|0|0|0|1|0|0|215.5|0|0|1|0|0|5000||0|20260313|1||0|0|0|HQ|||20260213|20260219|0|0|0|0|0|0|0|0|0||||||0||20250830|170817|20260213|14|USKOUTH|1773396175450|0|||||||||||||0|0|0|0|0|0|0|0|0|||
910|088|088|US1|1128871|D01|20|99|20260105|99|20260105|04|20241220|20039|GB|USD|N60|WIR|001|FOB||001|||20250515|0|||||404.32|404.32|0||USKOUTH|USEPRON|0||0|0|0|0|0|1|0|0|404.32|0|0|1|0|0|80||0|0|0||0|0|0|HQ|||0|0|0|0|0|0|0|0|0|0|0||||||0||20250830|170817|20260105|12|USAPALI|1767641478069|0|||||||||||||0|0|0|0|0|0|0|0|0|||
910|088|088|US1|1128884|D01|20|99|20251111|99|20251111|04|20241220|20003|GB|USD|N75|WIR|001|FOB||001|||20250201|0|||||150|150|0||USKOUTH|USEPRON|0||0|0|0|0|0|1|0|0|150|0|0|1|0|0|10||0|0|0||0|0|0|HQ|||0|0|0|0|0|0|0|0|0|0|0||||||0||20250830|170817|20251111|12|USAPALI|1762872297294|0|||||||||||||0|0|0|0|0|0|0|0|0|||
910|088|088|US1|1128947|D01|20|85|20251029|85|20251029|04|20250105|20003|GB|USD|N75|WIR|001|FOB||001|||20250620|20251029|||||182|182|0||USJZHU|USEPRON|0||0|0|0|0|0|1|0|0|182|0|0|1|0|0|28||0|20251029|0||0|0|0|HQ|||20251027|20250901|0|0|0|0|0|0|0|0|0||||||0||20250830|170817|20250910|11|USEPRON|1761700577114|0|||||||||||||0|0|0|0|0|0|0|0|0|||
910|088|088|US1|1128953|D01|20|85|20250919|85|20250919|04|20250106|20001|GB|USD|N90|WIR|001|FOB||001|||20250930|20250919|||||350.35|350.35|0||USSXU|USEPRON|0||0|0|0|0|0|1|0|0|350.35|0|0|1|0|0|250||0|20250919|0||0|0|0|HQ|||20250916|20250721|0|0|0|0|0|0|0|0|0||||||0||20250830|170817|20250910|13|USEPRON|1758284655353|0|||||||||||||0|0|0|0|0|0|0|0|0|||
910|088|088|US1|1128969|D01|20|00|20250903|99|20250903|04|20250107|20027|GB|USD|N30|SN1|003|DAP||001|||20250226|0|||||0|0|0||USJZHU|USDHENN|0||0|0|0|0|0|0|0|0|0|0|0|1|0|0|0||0|0|0||0|0|0|HQ|||0|0|0|0|0|0|0|0|0|0|0||||||0||20250830|170817|20250903|15|USSPATE|1756928597981|0|||||||||||||0|0|0|0|0|0|0|0|0|||
910|088|088|US1|1128989|D01|20|85|20250925|85|20250925|04|20250108|20002|GB|USD|N1|WIR|001|FOB||001|||20250905|20250925|||||26115.95|26115.95|0||USJZHU|USEPRON|0||0|0|0|0|0|1|0|0|26115.95|0|0|1|0|0|581||0|20250925|0||0|0|0|HQ|||20250923|20250722|0|0|0|0|0|0|0|0|0||||||0||20250830|170817|20250910|10|USEPRON|1758762940948|0|||||||||||||0|0|0|0|0|0|0|0|0|||
910|088|088|US1|1128990|D01|20|85|20251104|85|20251104|04|20250108|20002|GB|USD|N1|WIR|001|FOB||001|||20251020|20251104|||||37758|37758|0||USJZHU|USEPRON|0||0|0|0|0|0|1|0|0|37758|0|0|1|0|0|840||0|20251104|0||0|0|0|HQ|||20251031|20250918|0|0|0|0|0|0|0|0|0||||||0||20250830|170817|20250910|10|USEPRON|1762222551315|0|||||||||||||0|0|0|0|0|0|0|0|0|||
910|088|088|US1|1129014|D01|20|35|20250910|85|20250924|04|20250110|20001|GB|USD|N90|WIR|001|FOB||001|||20260630|20251115|||||428.44|428.44|0||USSXU|USEPRON|0||0|0|0|0|0|3|0|0|428.44|0|0|1|0|0|6250||0|20251115|0||0|0|0|HQ|||20251113|20250915|0|0|0|0|0|0|0|0|0||||||0||20250830|170818|20250910|24|USEPRON|1763172971978|0|||||||||||||0|0|0|0|0|0|0|0|0|||
910|088|088|US1|1129023|D01|20|99|20251126|99|20251126|04|20250110|20015|GB|USD|N75|WIR|001|FOB||001|||20250815|0|||||5720|5720|0||USKOUTH|USEPRON|0||0|0|0|0|0|2|0|0|5720|0|0|1|0|0|2080||0|0|0||0|0|0|HQ|||0|0|0|0|0|0|0|0|0|0|0||||||0||20250830|170818|20251126|19|USKOUTH|1764189484301|0|||||||||||||0|0|0|0|0|0|0|0|0|||
910|088|088|US1|1129048|D01|20|99|20251111|99|20251111|04|20250115|20003|GB|USD|N75|WIR|001|FOB||001|||20250225|0|||||38.85|38.85|0||USSPATE|USEPRON|0||0|0|0|0|0|1|0|0|38.85|0|0|1|0|0|5||0|0|0||0|0|0|HQ|||0|0|0|0|0|0|0|0|0|0|0||||||0||20250830|170818|20251111|12|USAPALI|1762872278876|0|||||||||||||0|0|0|0|0|0|0|0|0|||
910|088|088|US1|1129053|D01|20|75|20251016|75|20251016|04|20250115|20031|GB|USD|N30|ACH|003|DAP||001|||20251006|20251016|||||291|291|0||USSPATE|USEPRON|0||0|0|0|0|0|1|0|0|291|0|0|1|0|0|150||0|20251016|0||0|0|0|HQ|||20251016|0|0|0|0|0|0|0|0|0|0||||||0||20250830|170818|20250910|10|USEPRON|1760618966051|0|||||||||||||0|0|0|0|0|0|0|0|0|||
910|088|088|US1|1129100|D01|20|85|20260424|85|20260424|04|20250120|20307|GB|USD|N60|WIR|001|DAP||001|||20251020|20260424|||||6294|6294|0||USSXU|USSXU|0||0|0|0|0|0|1|0|0|6294|0|0|1|0|0|20000||0|20260424|0||0|0|0|HQ|||20260220|20251212|0|0|0|0|0|0|0|0|0||||||0||20250830|170818|20250918|19|USSXU|1776993336229|0|||||||||||||0|0|0|0|0|0|0|0|0|||
910|088|088|US1|1129109|D01|20|35|20250910|85|20250919|04|20250121|20001|GB|USD|N90|WIR|001|FOB||001|||20251031|20260416|||||621.37|621.37|0||USSXU|USEPRON|0||0|0|0|0|0|5|0|0|621.37|0|0|1|0|0|4620||0|20260416|0||0|0|0|HQ|||20260203|20251202|0|0|0|0|0|0|0|0|0||||||0||20250830|170818|20250910|34|USEPRON|1776302195648|0|||||||||||||0|0|0|0|0|0|0|0|0|||
910|088|088|US1|1129113|D01|20|99|20250924|99|20250924|04|20250121|20007|GB|USD|N75|WIR|001|FOB||001|||20250502|0|||||52.75|52.75|0||USKOUTH|USEPRON|0||0|0|0|0|0|1|0|0|52.75|0|0|1|0|0|25||0|0|0||0|0|0|HQ|||0|0|0|0|0|0|0|0|0|0|0||||||0||20250830|170818|20250924|13|USKOUTH|1758745828790|0|||||||||||||0|0|0|0|0|0|0|0|0|||
910|088|088|US1|1129124|D01|20|99|20251119|99|20251119|04|20250122|20006|GB|USD|N75|WIR|001|FOB||001|||20250613|0|||||5.29|5.29|0||USKOUTH|USEPRON|0||0|0|0|0|0|1|0|0|5.29|0|0|1|0|0|10||0|0|0||0|0|0|HQ|||0|0|0|0|0|0|0|0|0|0|0||||||0||20250830|170818|20251119|11|USKOUTH|1763555692564|0|||||||||||||0|0|0|0|0|0|0|0|0|||
910|088|088|US1|1129152|D04|20|75|20250915|75|20250915|04|20250124|20069|GB|USD|N60|ACH|003|DAP||001|||20250915|20250915|||||3094|3094|0||USSPATE||0||0|0|0|0|0|1|0|0|3094|0|0|1|0|0|1||0|20250915|0||0|0|0|HQ|||20250915|0|0|0|0|0|0|0|0|0|0||||||0||20250830|211417|20250831|6|SEPSTRO|1757944338586|0|||||||||||||0|0|0|0|0|0|0|0|0|||
910|088|088|US1|1129186|D01|20|99|20251111|99|20251111|04|20250129|20003|GB|USD|N75|WIR|001|FOB||001|||20250401|0|||||31.6|31.6|0||USKOUTH|USEPRON|0||0|0|0|0|0|1|0|0|31.6|0|0|1|0|0|2||0|0|0||0|0|0|HQ|||0|0|0|0|0|0|0|0|0|0|0||||||0||20250830|170818|20251111|12|USAPALI|1762872255054|0|||||||||||||0|0|0|0|0|0|0|0|0|||
910|088|088|US1|1129203|D01|20|75|20260224|75|20260224|04|20250129|20004|GB|USD|N90|WIR|001|FOB||001|||20250501|20260224|||||1925.7|1925.7|0||USKOUTH|USEPRON|0||0|0|0|0|0|1|0|0|1925.7|0|0|1|0|0|294||0|20260224|0||0|0|0|HQ|||20260224|0|0|0|0|0|0|0|0|0|0||||||0||20250830|170818|20251215|12|USAPALI|1771936358457|0|||||||||||||0|0|0|0|0|0|0|0|0|||
910|088|088|US1|1129204|D01|20|99|20251114|99|20251114|04|20250129|20004|GB|USD|N90|WIR|001|FOB||001|||20250601|0|||||16.44|16.44|0||USKOUTH|USEPRON|0||0|0|0|0|0|1|0|0|16.44|0|0|1|0|0|4||0|0|0||0|0|0|HQ|||0|0|0|0|0|0|0|0|0|0|0||||||0||20250830|170818|20251114|12|USAPALI|1763131899815|0|||||||||||||0|0|0|0|0|0|0|0|0|||
910|088|088|US1|1129252|D01|20|99|20260112|99|20260112|04|20250206|20001|GB|USD|N90|WIR|001|FOB||001|||20251031|0|||||3.26|3.26|0||USSXU|USEPRON|0||0|0|0|0|0|1|0|0|3.26|0|0|1|0|0|220||0|0|0||0|0|0|HQ|||0|0|0|0|0|0|0|0|0|0|0||||||0||20250830|170818|20260112|11|USSXU|1768196657478|0|||||||||||||0|0|0|0|0|0|0|0|0|||
910|088|088|US1|1129257|D01|20|35|20250910|85|20250916|04|20250210|20012|GB|USD|N90|WIR|001|FOB||001|||20250730|20250916|||||4185|4185|0||USJZHU|USEPRON|0||0|0|0|0|0|4|0|0|4185|0|0|1|0|0|1625||0|20250916|0||0|0|0|HQ|||20250912|20250729|0|0|0|0|0|0|0|0|0||||||0||20250830|170818|20250910|43|USEPRON|1757985348817|0|||||||||||||0|0|0|0|0|0|0|0|0|||
910|088|088|US1|1129309|D04|20|00|20250902|99|20250902|04|20250210|20069|GB|USD|N60|ACH|003|DAP||001|||20250215|0|||||0|0|0||USSPATE||0||0|0|0|0|0|0|0|0|0|0|0|1|0|0|0||0|0|0||0|0|0|HQ|||0|0|0|0|0|0|0|0|0|0|0||||||0||20250830|211417|20250902|10|USSPATE|1756821514672|0|||||||||||||0|0|0|0|0|0|0|0|0|||
910|088|088|US1|1129345|D01|20|80|20251118|85|20250919|04|20250213|20001|GB|USD|N90|WIR|001|FOB||001|||20250930|20251118|||||26.81|26.81|0||USSXU|USEPRON|0||0|0|0|0|0|2|0|0|26.81|0|0|1|0|0|430||0|20251118|0||0|0|0|HQ|||20251114|20250915|0|0|0|0|0|0|0|0|0||||||0||20250830|170818|20250910|17|USEPRON|1763432176337|0|||||||||||||0|0|0|0|0|0|0|0|0|||
910|088|088|US1|1129346|D01|20|75|20250912|75|20250912|04|20250213|20085|GB|USD|N30|WIR|001|FOB||001|||20250828|20250912|||||6000|6000|0||USJZHU|USEPRON|0||0|0|0|0|0|1|0|0|6000|0|0|1|0|0|15000||0|20250912|0||0|0|0|HQ|||20250912|0|0|0|0|0|0|0|0|0|0||||||0||20250830|170818|20250910|11|USEPRON|1757686592519|0|||||||||||||0|0|0|0|0|0|0|0|0|||
910|088|088|US1|1129354|D04|20|85|20251004|85|20251004|04|20250213|20015|GB|USD|N75|WIR|001|FOB||001|||20250415|20251004|||||2019.92|2019.92|0||USSPATE||0||0|0|0|0|0|1|0|0|2019.92|0|0|1|0|0|7||0|20251004|0||0|0|0|HQ|||20250915|20250910|0|0|0|0|0|0|0|0|0||||||0||20250830|211417|20250831|7|SEPSTRO|1759581140332|0|||||||||||||0|0|0|0|0|0|0|0|0|||
910|088|088|US1|1129379|D01|20|85|20250920|85|20250920|04|20250215|20003|GB|USD|N75|WIR|001|FOB||001|||20250815|20250920|||||2859.5|2859.5|0||USSXU|USEPRON|0||0|0|0|0|0|1|0|0|2859.5|0|0|1|0|0|350||0|20250920|0||0|0|0|HQ|||20250914|20250730|0|0|0|0|0|0|0|0|0||||||0||20250830|170818|20250910|11|USEPRON|1758330985525|0|||||||||||||0|0|0|0|0|0|0|0|0|||
910|088|088|US1|1129384|D01|20|99|20250910|99|20250910|04|20250215|20070|GB|USD|N90|WIR|001|FOB||001|||20250701|0|||||2465.28|2465.28|0||USKOUTH|USEPRON|0||0|0|0|0|0|1|0|0|2465.28|0|0|1|0|0|428||0|0|1||0|0|0|HQ|||0|0|0|0|0|0|0|0|0|0|0||||||0||20250830|170818|20251014|12|USAPALI|1760454351196|0|||||||||||||0|0|0|0|0|0|0|0|0|||
910|088|088|US1|1129385|D01|20|80|20251209|85|20250918|04|20250215|20070|GB|USD|N90|WIR|001|FOB||001|||20250801|20251209|||||47106|47106|0||USKOUTH|USEPRON|0||0|0|0|0|0|3|0|0|47106|0|0|1|0|0|8500||0|20251209|0||0|0|0|HQ|||20250929|20250731|0|0|0|0|0|0|0|0|0||||||0||20250830|170818|20251014|28|USSPATE|1765288861791|0|||||||||||||0|0|0|0|0|0|0|0|0|||
910|088|088|US1|1129391|D01|20|85|20251008|85|20251008|04|20250215|20001|GB|USD|N90|WIR|001|FOB||001|||20250801|20251008|||||714.3|714.3|0||USKOUTH|USEPRON|0||0|0|0|0|0|1|0|0|714.3|0|0|1|0|0|1500||0|20251008|0||0|0|0|HQ|||20251006|20250814|0|0|0|0|0|0|0|0|0||||||0||20250830|170818|20250910|11|USEPRON|1759926016466|0|||||||||||||0|0|0|0|0|0|0|0|0|||
910|088|088|US1|1129401|D01|20|85|20260324|85|20260324|04|20250217|20088|GB|USD|N60|WIR|001|FOB||001|||20260227|20260324|||||610|610|0||USSXU|USEPRON|0||0|0|0|0|0|1|0|0|610|0|0|1|0|0|1000||0|20260324|0||0|0|0|HQ|||20260320|20251231|0|0|0|0|0|0|0|0|0||||||0||20250830|170818|20250910|10|USEPRON|1774348515963|0|||||||||||||0|0|0|0|0|0|0|0|0|||
910|088|088|US1|1129405|D01|20|85|20251113|85|20251113|04|20250217|20001|GB|USD|N90|WIR|001|FOB||001|||20251031|20251113|||||1506.35|1506.35|0||USSXU|USEPRON|0||0|0|0|0|0|1|0|0|1506.35|0|0|1|0|0|2250||0|20251113|0||0|0|0|HQ|||20251111|20250915|0|0|0|0|0|0|0|0|0||||||0||20250830|170818|20250910|10|USEPRON|1763000157116|0|||||||||||||0|0|0|0|0|0|0|0|0|||
910|088|088|US1|1129420|D01|20|85|20251203|85|20251203|04|20250218|20307|GB|USD|N60|WIR|001|DAP||001|||20250825|20251203|||||2290.68|2290.68|0||USSXU|USSXU|20251009||0|0|0|0|0|1|0|0|2290.68|0|0|1|0|0|162||0|20251203|1||0|0|0|HQ|||20251030|20250901|0|0|0|0|0|0|0|0|0||||||0||20250830|170818|20251010|20|USSXU|1764728180949|0|||||||||||||0|0|0|0|0|0|0|0|0|||
910|088|088|US1|1129433|D01|20|85|20251203|85|20251203|04|20250224|20307|GB|USD|N60|WIR|001|DAP||001|||20250912|20251203|||||3823|3823|0||USSXU|USDHENN|0||0|0|0|0|0|2|0|0|3823|0|0|1|0|0|102000||0|20251203|0||0|0|0|HQ|||20250916|20250901|0|0|0|0|0|0|0|0|0||||||0||20250830|170818|20250831|9|SEPSTRO|1764766233637|0|||||||||||||0|0|0|0|0|0|0|0|0|||
910|088|088|US1|1129441|D01|20|85|20251114|85|20250919|04|20250224|20001|GB|USD|N90|WIR|001|FOB||001|||20250930|20251114|||||2626.03|2626.03|0||USSXU|USEPRON|0||0|0|0|0|0|3|0|0|2626.03|0|0|1|0|0|182250||0|20251114|0||0|0|0|HQ|||20250919|20250721|0|0|0|0|0|0|0|0|0||||||0||20250830|170818|20250910|24|USEPRON|1763156738003|0|||||||||||||0|0|0|0|0|0|0|0|0|||
910|088|088|US1|1129447|D01|20|35|20250910|35|20250910|04|20250225|20001|GB|USD|N90|WIR|001|FOB||001|||20260630|0|||||64.29|64.29|0||USSXU|USEPRON|0||0|0|0|0|0|1|0|0|64.29|0|0|1|0|0|10||0|0|0||0|0|0|HQ|||0|0|0|0|0|0|0|0|0|0|0||||||0||20250830|170818|20250910|10|USEPRON|1757475903320|0|||||||||||||0|0|0|0|0|0|0|0|0|||
910|088|088|US1|1129466|D04|20|75|20250915|75|20250915|04|20250226|20069|GB|USD|N60|ACH|003|DAP||001|||20250915|20250915|||||244|244|0||USSPATE||0||0|0|0|0|0|1|0|0|244|0|0|1|0|0|1||0|20250915|0||0|0|0|HQ|||20250915|0|0|0|0|0|0|0|0|0|0||||||0||20250830|211417|20250831|6|SEPSTRO|1757943987500|0|||||||||||||0|0|0|0|0|0|0|0|0|||
910|088|088|US1|1129493|D04|20|35|20250831|35|20250831|04|20250303|20304|GB|USD|N60|ACH|003|DAP||001|||20250305|0|||||123|123|0||USSPATE||0||0|0|0|0|0|1|0|0|123|0|0|1|0|0|1||0|0|0||0|0|0|HQ|||0|0|0|0|0|0|0|0|0|0|0||||||0||20250830|211417|20250831|6|SEPSTRO|1756653367445|0|||||||||||||0|0|0|0|0|0|0|0|0|||
910|088|088|US1|1129503|D04|20|75|20250915|75|20250915|04|20250304|20066|GB|USD|N30|ACH|003|DAP||001|||20250915|20250915|||||1957|1957|0||USSPATE||0||0|0|0|0|0|1|0|0|1957|0|0|1|0|0|1||0|20250915|0||0|0|0|HQ|||20250915|0|0|0|0|0|0|0|0|0|0||||||0||20250830|211417|20250831|6|SEPSTRO|1757944033787|0|||||||||||||0|0|0|0|0|0|0|0|0|||
910|088|088|US1|1129508|D01|20|85|20251202|85|20251202|04|20250305|20021|GB|USD|N75|WIR|001|FOB||001|||20250701|20251202|||||1660|1660|0||USKOUTH|USEPRON|0||0|0|0|0|0|1|0|0|1660|0|0|1|0|0|400||0|20251202|0||0|0|0|HQ|||20251126|20251010|0|0|0|0|0|0|0|0|0||||||0||20250830|170818|20250910|10|USEPRON|1764641765710|0|||||||||||||0|0|0|0|0|0|0|0|0|||
910|088|088|US1|1129510|D01|20|85|20251215|85|20251215|04|20250305|20021|GB|USD|N75|WIR|001|FOB||001|||20250901|20251202|||||4488|4488|0||USKOUTH|USEPRON|0||0|0|0|0|0|1|0|0|4488|0|0|1|0|0|1100||0|20251202|0||0|0|0|HQ|||20251126|20251010|0|0|0|0|0|0|0|0|0||||||0||20250830|170818|20251215|11|USAPALI|1765829380484|0|||||||||||||0|0|0|0|0|0|0|0|0|||
910|088|088|US1|1129516|D01|20|85|20250919|85|20250919|04|20250305|20001|GB|USD|N90|WIR|001|FOB||001|||20250808|20250919|||||1155|1155|0||USKOUTH|USEPRON|0||0|0|0|0|0|1|0|0|1155|0|0|1|0|0|1050||0|20250919|0||0|0|0|HQ|||20250917|20250721|0|0|0|0|0|0|0|0|0||||||0||20250830|170818|20250910|11|USEPRON|1758282502806|0|||||||||||||0|0|0|0|0|0|0|0|0|||
910|088|088|US1|1129522|D01|20|99|20260421|99|20260421|04|20250305|20015|GB|USD|N75|WIR|001|FOB||001|||20250901|0|||||1935|1935|0||USKOUTH|USEPRON|0||0|0|0|0|0|1|0|0|1935|0|0|1|0|0|300||0|0|0||0|0|0|HQ|||0|0|0|0|0|0|0|0|0|0|0||||||0||20250830|170818|20260421|11|USAPALI|1776774415710|0|||||||||||||0|0|0|0|0|0|0|0|0|||
910|088|088|US1|1129546|D01|20|35|20251210|85|20251203|04|20250307|20307|GB|USD|N60|WIR|001|DAP||001|||20250822|20260424|||||13172.91|13172.91|0||USSXU|USSXU|0||0|0|0|0|0|5|0|0|13172.91|0|0|1|0|0|284700||0|20260424|0||0|0|0|HQ|||20260220|20251212|0|0|0|0|0|0|0|0|0||||||0||20250830|170819|20251210|55|USSXU|1776993336225|0|||||||||||||0|0|0|0|0|0|0|0|0|||
910|088|088|US1|1129547|D01|20|85|20260424|85|20260416|04|20250307|20307|GB|USD|N60|WIR|001|DAP||001|||20251031|20260424|||||8434|8434|0||USSXU|USSXU|0||0|0|0|0|0|3|0|0|8434|0|0|1|0|0|162500||0|20260424|0||0|0|0|HQ|||20260220|20251212|0|0|0|0|0|0|0|0|0||||||0||20250830|170818|20251215|42|USSXU|1776993336595|0|||||||||||||0|0|0|0|0|0|0|0|0|||
910|088|088|US1|1129551|D01|20|85|20251010|85|20251010|04|20250307|20008|GB|USD|N75|WIR|001|FOB||001|||20251013|20251010|||||431.95|431.95|0||USSXU|USEPRON|0||0|0|0|0|0|1|0|0|431.95|0|0|1|0|0|1240||0|20251010|0||0|0|0|HQ|||20251008|20250728|0|0|0|0|0|0|0|0|0||||||0||20250830|170818|20250910|10|USEPRON|1760058965059|0|||||||||||||0|0|0|0|0|0|0|0|0|||
910|088|088|US1|1129557|D01|20|80|20260108|85|20250919|04|20250307|20001|GB|USD|N90|WIR|001|FOB||001|||20250930|20260108|||||4935.25|4935.25|0||USSXU|USEPRON|0||0|0|0|0|0|5|0|0|4935.25|0|0|1|0|0|12810||0|20260108|0||0|0|0|HQ|||20251114|20250721|0|0|0|0|0|0|0|0|0||||||0||20250830|170819|20250910|40|USEPRON|1767873360385|0|||||||||||||0|0|0|0|0|0|0|0|0|||
910|088|088|US1|1129569|D01|20|99|20250924|99|20250924|04|20250307|20007|GB|USD|N75|WIR|001|FOB||001|||20250701|0|||||347|347|0||USKOUTH|USEPRON|0||0|0|0|0|0|1|0|0|347|0|0|1|0|0|100||0|0|0||0|0|0|HQ|||0|0|0|0|0|0|0|0|0|0|0||||||0||20250830|170819|20250924|12|USKOUTH|1758745649297|0|||||||||||||0|0|0|0|0|0|0|0|0|||
910|088|088|US1|1129578|D01|20|35|20250910|35|20250910|04|20250307|20046|GB|USD|N30|WIR|003|DAP||001|||20250815|0|||||2.03|2.03|0||USSXU|USEPRON|0||0|0|0|0|0|1|0|0|2.03|0|0|1|0|0|6||0|0|0||0|0|0|HQ|||0|0|0|0|0|0|0|0|0|0|0||||||0||20250830|170819|20250910|10|USEPRON|1757475905550|0|||||||||||||0|0|0|0|0|0|0|0|0|||
910|088|088|US1|1129588|D01|20|99|20251215|99|20251215|04|20250307|20057|GB|USD|N60|ACH|003|DAP||001|||20250615|0|||||60.83|60.83|0||USKOUTH|USEPRON|20251103||0|0|0|0|0|1|0|0|60.83|0|0|1|0|0|1000||0|0|1||0|0|0|HQ|||0|0|0|0|0|0|0|0|0|0|0||||||0||20250830|170819|20251215|11|USAPALI|1765824938902|0|||||||||||||0|0|0|0|0|0|0|0|0|||
